2026-05-31 17:20:20,451 | agents               | INFO     | config_manager:_load_env_file:91 | 🔍 [ConfigManager] 加载 .env 文件: /Users/moneisur/TradingAgents-CN/.env
2026-05-31 17:39:12,489 | agents               | INFO     | trading_graph:create_llm_by_provider:55 | 🔧 [创建LLM] provider=deepseek, model=deepseek-chat, url=https://api.deepseek.com
2026-05-31 17:39:12,490 | agents               | INFO     | trading_graph:create_llm_by_provider:56 | 🔑 [API Key] 来源: 数据库配置
2026-05-31 17:39:12,756 | agents               | INFO     | trading_graph:create_llm_by_provider:55 | 🔧 [创建LLM] provider=deepseek, model=deepseek-chat, url=https://api.deepseek.com
2026-05-31 17:39:12,756 | agents               | INFO     | trading_graph:create_llm_by_provider:56 | 🔑 [API Key] 来源: 数据库配置
2026-05-31 17:39:12,756 | agents               | INFO     | trading_graph:__init__:391 | ✅ [DeepSeek] 已通过 llm_clients 初始化成功并应用用户配置的模型参数
2026-05-31 17:39:12,762 | agents.utils.memory  | INFO     | memory:__init__:219 | 💡 DeepSeek使用自己的嵌入服务
2026-05-31 17:39:12,794 | agents.utils.memory  | INFO     | memory:__init__:49 | 📚 [ChromaDB] Darwin标准配置初始化完成
2026-05-31 17:39:12,795 | agents.utils.memory  | INFO     | memory:get_or_create_collection:84 | 📚 [ChromaDB] 创建新集合: bull_memory
2026-05-31 17:39:12,800 | agents.utils.memory  | INFO     | memory:__init__:219 | 💡 DeepSeek使用自己的嵌入服务
2026-05-31 17:39:12,801 | agents.utils.memory  | INFO     | memory:get_or_create_collection:84 | 📚 [ChromaDB] 创建新集合: bear_memory
2026-05-31 17:39:12,806 | agents.utils.memory  | INFO     | memory:__init__:219 | 💡 DeepSeek使用自己的嵌入服务
2026-05-31 17:39:12,806 | agents.utils.memory  | INFO     | memory:get_or_create_collection:84 | 📚 [ChromaDB] 创建新集合: trader_memory
2026-05-31 17:39:12,813 | agents.utils.memory  | INFO     | memory:__init__:219 | 💡 DeepSeek使用自己的嵌入服务
2026-05-31 17:39:12,813 | agents.utils.memory  | INFO     | memory:get_or_create_collection:84 | 📚 [ChromaDB] 创建新集合: invest_judge_memory
2026-05-31 17:39:12,820 | agents.utils.memory  | INFO     | memory:__init__:219 | 💡 DeepSeek使用自己的嵌入服务
2026-05-31 17:39:12,820 | agents.utils.memory  | INFO     | memory:get_or_create_collection:84 | 📚 [ChromaDB] 创建新集合: risk_manager_memory
2026-05-31 17:39:12,823 | agents               | INFO     | trading_graph:__init__:560 | 🔧 [ConditionalLogic] 初始化完成:
2026-05-31 17:39:12,823 | agents               | INFO     | trading_graph:__init__:561 |    - max_debate_rounds: 1
2026-05-31 17:39:12,824 | agents               | INFO     | trading_graph:__init__:562 |    - max_risk_discuss_rounds: 1
2026-05-31 17:39:12,850 | screener.tradingagents_scorer | INFO     | tradingagents_scorer:_get_graph:63 | TradingAgentsGraph 初始化完成
2026-05-31 17:39:12,851 | agents               | INFO     | trading_graph:propagate:768 | ⏱️ 使用 invoke 模式执行分析（无进度回调）
2026-05-31 17:39:12,851 | default              | INFO     | market_analyst:market_analyst_node:104 | 🔧 [死循环修复] 当前工具调用次数: 0/3
2026-05-31 17:39:12,860 | dataflows            | ERROR    | interface:get_china_stock_info_unified:1678 | ❌ [统一接口] 获取股票信息失败: unsupported operand type(s) for |: 'type' and 'NoneType'
2026-05-31 17:39:12,860 | default              | WARNING  | market_analyst:_get_company_name:44 | ⚠️ [市场分析师] 无法从统一接口解析股票名称: 600036，尝试降级方案
2026-05-31 17:39:12,861 | default              | ERROR    | market_analyst:_get_company_name:53 | ❌ [市场分析师] 降级方案也失败: unsupported operand type(s) for |: 'type' and 'NoneType'
2026-05-31 17:39:12,861 | default              | ERROR    | market_analyst:_get_company_name:55 | ❌ [市场分析师] 所有方案都无法获取股票名称: 600036
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:127 | 📊 [市场分析师] 使用统一市场数据工具，自动识别股票类型
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:139 | 📊 [市场分析师] 绑定的工具: ['get_stock_market_data_unified']
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:140 | 📊 [市场分析师] 目标市场: 中国A股
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:220 | 📊 [市场分析师] LLM类型: NormalizedChatOpenAI
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:221 | 📊 [市场分析师] LLM模型: deepseek-chat
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:222 | 📊 [市场分析师] 消息历史数量: 1
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:223 | 📊 [市场分析师] 公司名称: 股票代码600036
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:224 | 📊 [市场分析师] 股票代码: 600036
2026-05-31 17:39:12,861 | default              | INFO     | market_analyst:market_analyst_node:227 | 📊 [市场分析师] ========== 提示词模板信息 ==========
2026-05-31 17:39:12,862 | default              | INFO     | market_analyst:market_analyst_node:228 | 📊 [市场分析师] 模板变量已设置: company_name=股票代码600036, ticker=600036, market=中国A股
2026-05-31 17:39:12,862 | default              | INFO     | market_analyst:market_analyst_node:229 | 📊 [市场分析师] ==========================================
2026-05-31 17:39:12,862 | default              | INFO     | market_analyst:market_analyst_node:232 | 📊 [市场分析师] ========== 传递给LLM的消息 ==========
2026-05-31 17:39:12,862 | default              | INFO     | market_analyst:market_analyst_node:243 | 📊 [市场分析师] 消息[0] 类型=HumanMessage, 内容=请对股票 600036 进行全面分析，交易日期为 2026-05-31。
2026-05-31 17:39:12,862 | default              | INFO     | market_analyst:market_analyst_node:244 | 📊 [市场分析师] ========== 消息列表结束 ==========
2026-05-31 17:39:12,864 | default              | INFO     | market_analyst:market_analyst_node:248 | 📊 [市场分析师] 开始调用LLM...
2026-05-31 17:39:13,081 | httpx                | INFO     | _client:_send_single_request:1025 | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-05-31 17:39:14,253 | default              | INFO     | market_analyst:market_analyst_node:251 | 📊 [市场分析师] LLM调用完成
2026-05-31 17:39:14,253 | default              | INFO     | market_analyst:market_analyst_node:254 | 📊 [市场分析师] ========== LLM响应开始 ==========
2026-05-31 17:39:14,253 | default              | INFO     | market_analyst:market_analyst_node:255 | 📊 [市场分析师] 响应类型: AIMessage
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:256 | 📊 [市场分析师] 响应内容: 我来获取股票600036的市场数据进行分析。...
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:258 | 📊 [市场分析师] 工具调用: [{'name': 'get_stock_market_data_unified', 'args': {'ticker': '600036', 'start_date': '2026-05-31', 'end_date': '2026-05-31'}, 'id': 'call_00_xcOeSYGqFE23tjHj1d2K4145', 'type': 'tool_call'}]
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:259 | 📊 [市场分析师] ========== LLM响应结束 ==========
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:291 | 📊 [市场分析师] 非Google模型 (NormalizedChatOpenAI)，使用标准处理逻辑
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:292 | 📊 [市场分析师] 检查LLM返回结果...
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:293 | 📊 [市场分析师] - 是否有tool_calls: True
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:295 | 📊 [市场分析师] - tool_calls数量: 1
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:298 | 📊 [市场分析师] - tool_call[0]: get_stock_market_data_unified
2026-05-31 17:39:14,254 | default              | INFO     | market_analyst:market_analyst_node:308 | 📊 [市场分析师] 🔧 检测到工具调用: ['get_stock_market_data_unified']
2026-05-31 17:39:14,257 | tools                | INFO     | tool_logging:wrapper:58 | 🔧 [工具调用] get_stock_market_data_unified - 开始
2026-05-31 17:39:14,257 | agents               | INFO     | agent_utils:get_stock_market_data_unified:1071 | 📈 [统一市场工具] 分析股票: 600036
2026-05-31 17:39:14,257 | agents               | INFO     | agent_utils:get_stock_market_data_unified:1082 | 📈 [统一市场工具] 股票类型: 中国A股
2026-05-31 17:39:14,257 | agents               | INFO     | agent_utils:get_stock_market_data_unified:1083 | 📈 [统一市场工具] 货币: 人民币 (¥
2026-05-31 17:39:14,257 | agents               | INFO     | agent_utils:get_stock_market_data_unified:1089 | 🇨🇳 [统一市场工具] 处理A股市场数据...
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1542 | 📅 [配置验证] ===== MARKET_ANALYST_LOOKBACK_DAYS 配置检查 =====
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1543 | 📅 [配置验证] 从配置文件读取: 60天
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1544 | 📅 [配置验证] 配置来源: app.core.config.Settings
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1545 | 📅 [配置验证] 环境变量: MARKET_ANALYST_LOOKBACK_DAYS=60
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1554 | 📅 [智能日期] ===== 日期范围计算结果 =====
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1555 | 📅 [智能日期] 原始输入: 2026-05-31 至 2026-05-31
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1556 | 📅 [智能日期] 回溯天数: 60天
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1557 | 📅 [智能日期] 计算结果: 2026-04-01 至 2026-05-31
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1558 | 📅 [智能日期] 实际天数: 60天
2026-05-31 17:39:14,282 | dataflows            | INFO     | interface:get_china_stock_data_unified:1559 | 💡 [智能日期] 说明: 自动扩展日期范围以处理周末、节假日和数据延迟
2026-05-31 17:39:14,283 | dataflows            | INFO     | interface:get_china_stock_data_unified:1562 | 📊 [统一接口] 开始获取中国股票数据
2026-05-31 17:39:14,283 | dataflows            | INFO     | interface:get_china_stock_data_unified:1572 | 🔍 [股票代码追踪] get_china_stock_data_unified 接收到的原始股票代码: '600036' (类型: <class 'str'>)
2026-05-31 17:39:14,283 | dataflows            | INFO     | interface:get_china_stock_data_unified:1573 | 🔍 [股票代码追踪] 股票代码长度: 6
2026-05-31 17:39:14,283 | dataflows            | INFO     | interface:get_china_stock_data_unified:1574 | 🔍 [股票代码追踪] 股票代码字符: ['6', '0', '0', '0', '3', '6']
2026-05-31 17:39:14,284 | dataflows            | ERROR    | interface:get_china_stock_data_unified:1617 | ❌ [统一接口] 获取股票数据失败: unsupported operand type(s) for |: 'type' and 'NoneType'
Traceback (most recent call last):
  File "/Users/moneisur/TradingAgents-CN/tradingagents/dataflows/interface.py", line 1579, in get_china_stock_data_unified
    from .data_source_manager import get_china_stock_data_unified
  File "/Users/moneisur/TradingAgents-CN/tradingagents/dataflows/data_source_manager.py", line 57, in <module>
    class DataSourceManager:
  File "/Users/moneisur/TradingAgents-CN/tradingagents/dataflows/data_source_manager.py", line 1143, in DataSourceManager
    def _get_mongodb_data(self, symbol: str, start_date: str, end_date: str, period: str = "daily") -> tuple[str, str | None]:
TypeError: unsupported operand type(s) for |: 'type' and 'NoneType'
2026-05-31 17:39:14,294 | agents               | INFO     | agent_utils:get_stock_market_data_unified:1096 | 🔍 [市场工具调试] A股数据返回长度: 74
2026-05-31 17:39:14,294 | agents               | INFO     | agent_utils:get_stock_market_data_unified:1097 | 🔍 [市场工具调试] A股数据前500字符:
❌ 获取600036股票数据失败: unsupported operand type(s) for |: 'type' and 'NoneType'
2026-05-31 17:39:14,294 | agents               | INFO     | agent_utils:get_stock_market_data_unified:1145 | 📈 [统一市场工具] 数据获取完成，总长度: 199
2026-05-31 17:39:14,294 | tools                | INFO     | tool_logging:wrapper:82 | ✅ [工具调用] get_stock_market_data_unified - 完成 (耗时: 0.04s)
2026-05-31 17:39:14,428 | httpx                | INFO     | _client:_send_single_request:1025 | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-05-31 17:39:24,825 | default              | INFO     | market_analyst:market_analyst_node:480 | 📊 [市场分析师] 生成完整分析报告，长度: 2754
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:33 | 🔀 [条件判断] should_continue_market
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:34 | 🔀 [条件判断] - 消息数量: 4
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:35 | 🔀 [条件判断] - 报告长度: 2754
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:36 | 🔧 [死循环修复] - 工具调用次数: 1/3
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:37 | 🔀 [条件判断] - 最后消息类型: AIMessage
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:38 | 🔀 [条件判断] - 是否有tool_calls: True
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:40 | 🔀 [条件判断] - tool_calls数量: 0
2026-05-31 17:39:24,826 | agents               | INFO     | conditional_logic:should_continue_market:52 | 🔀 [条件判断] ✅ 报告已完成，返回: Msg Clear Market
2026-05-31 17:39:24,827 | agents               | INFO     | trading_graph:propagate:780 | ⏱️ [messages] 耗时: 11.98秒
2026-05-31 17:39:24,828 | agents               | INFO     | trading_graph:propagate:780 | ⏱️ [messages] 耗时: 0.00秒
2026-05-31 17:39:24,828 | tools                | INFO     | logging_manager:log_module_start:361 | 📊 [模块开始] social_media_analyst - 股票: 600036
2026-05-31 17:39:24,828 | analysts.social_media | INFO     | social_media_analyst:social_media_analyst_node:99 | 🔧 [死循环修复] 当前工具调用次数: 0/3
2026-05-31 17:39:24,830 | dataflows            | ERROR    | interface:get_china_stock_info_unified:1678 | ❌ [统一接口] 获取股票信息失败: unsupported operand type(s) for |: 'type' and 'NoneType'
2026-05-31 17:39:24,830 | analysts.social_media | WARNING  | social_media_analyst:_get_company_name_for_social_media:41 | ⚠️ [社交媒体分析师] 无法从统一接口解析股票名称: 600036，尝试降级方案
2026-05-31 17:39:24,831 | analysts.social_media | ERROR    | social_media_analyst:_get_company_name_for_social_media:50 | ❌ [社交媒体分析师] 降级方案也失败: unsupported operand type(s) for |: 'type' and 'NoneType'
